we_vote_id,ballot_item_display_name,contest_office_name,district_name,party_Conservative Party,party_Democrat,party_Independent,party_Independent Party,party_Libertarian Party,party_Nonpartisan,party_Others,party_Republican,party_Unaffiliated,party_Working Families Party,google_civic_election_id_1000336,google_civic_election_id_1000337,google_civic_election_id_1000338,google_civic_election_id_1000339,google_civic_election_id_1000340,google_civic_election_id_1000341,google_civic_election_id_1000342,google_civic_election_id_1000343,google_civic_election_id_1000344,google_civic_election_id_1000345,google_civic_election_id_1000346,google_civic_election_id_1000347,google_civic_election_id_1000348,google_civic_election_id_1000349,google_civic_election_id_1000351,google_civic_election_id_1000352,google_civic_election_id_1000354,google_civic_election_id_1000355,twitter_description,lon,lat
wv87cand2305647,Donna D. Comer,-0.04576467117230308,-0.14194887937247852,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305648,Ronald L. Frazier,-0.04576467117230308,-0.14194887937247852,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305649,Matt W. Cline,-0.047381261214709806,-0.1453888442263598,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305650,Robin D. Hood,-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305651,Stefanie Cruby Addington,-0.045157066115339296,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305652,Gail L. McConnell,-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305653,"Patricia C. ""Tricia"" Edwards",-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305654,Kyle B. Kilgore,-0.027454041601986865,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305655,"Daniel K. ""Dent"" Meade",-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305656,Linda D. Gillenwater,-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305657,"William D. ""Bill"" Houseright",-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305658,"Mark A. ""Bo"" Taylor",-0.056175516978945385,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305659,Jeff B. Edds,-0.03119387611505006,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305660,Mitzi Johnson Owens,-0.028479243234008526,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305661,Kevin P. Helms,-0.028479243234008526,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305662,"L. Steve Sallee, Jr.",-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305663,David M. Templeton,-0.16746747090693972,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305664,Tammy M. Tiller,-0.06299816729864699,-0.14651727129718684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305665,Danny M. Casteel,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305666,"Garland ""Jack"" Compton",-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305667,Eddie N. Skeen,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305668,Michael K. Brickey,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305669,Michele Lane Glover,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305670,"Richard M. Chapman, Jr.",-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305671,Chris S. Maness,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305672,Darrel W. Jeter,-0.06587310674855257,-0.19522847054347958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305673,Kenneth R. Brown,-0.04123245267257934,-0.1205376403807158,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305674,"Thomas H. ""Tommy"" Vaughan",-0.04123245267257934,-0.1205376403807158,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305675,"Elisabeth ""Lis"" Culpepper",-0.06453222725122168,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305676,Laura E. Smith,-0.06453222725122168,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305677,Gerald H. Gwaltney,-0.06861388407039792,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305678,Georgette C. Phillips,-0.04400171779774088,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305679,Denise N. Tynes,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305680,Brandi A. Perkins,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305681,Julie D. Slye,-0.04561301739680249,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305682,Dahlis M. Atkins,-0.04561301739680249,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305683,Jason P. Maresh,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305684,Laequinla S. Hunter,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305685,J. Mark Wooster,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305686,Timothy L. Mallory,-0.13921333739878633,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305687,"James R. Clarke, Jr.",-0.047630434743202776,-0.11437209171807568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305688,Renee K. Rountree,-0.057223357719659224,-0.13098039248833984,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305689,Tracy M. Hendrix,-0.05661770817282408,-0.1299596262256798,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305690,"William M. ""Pastor Mac"" McCarty",-0.05661770817282408,-0.1299596262256798,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305691,Joel C. Acree,-0.05897992786361125,-0.1334260988690018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305692,Rebekah S. T. Slocum,-0.10128078864059632,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305693,Margaret Stone Torrence,-0.06540975252669275,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305694,Walter Cooper Brown IV,-0.029016200885296432,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305695,Susan J. Wray,-0.030477492237704892,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305696,Jonathan D. Holley,-0.10454033581225491,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305697,D. Scott Agee,-0.10977779765741588,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305698,P. D. Hambrick,-0.10977779765741588,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305699,"W. Q. ""Bill"" Overton, Jr.",-0.03342230831626795,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305700,Ann Arlet Greer,-0.11926545414924121,-0.1501597894897002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305701,Lorie M. Smith,-0.041908439447248876,-0.12478439889577105,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305702,Dan M. Quinn,-0.04601873749408916,-0.1396402241691561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305703,"T.C. ""Tommy"" Cundiff, Jr.",-0.04601873749408916,-0.1396402241691561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305704,Marshall F. Jamison,-0.04815213700929645,-0.1428702948481011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305705,Timothy Gordon Tatum,-0.043262438071171666,-0.12771359074726518,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305706,Mickey M. Johnson,-0.06038472114417262,-0.18046328639500153,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305707,N. Baxter Ennis,-0.01656074511886496,0.34848419512084394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305708,Karen L. Jenkins,-0.01656074511886496,0.34848419512084394,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305709,David L. Owen,-0.016687468122151453,0.35465177933417863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305710,"Joseph P. ""Joe"" McNamara",-0.016992018622002954,0.40359820828428855,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305711,Misty Dawn Vickers,-0.016992018622002954,0.40359820828428855,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305712,Andre O'Brian Key,-0.10780428409976436,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305713,Jeffrey W. Haislip,-0.02421977368347729,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305714,Eric B. Hess,-0.02652905696084145,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305715,Danny M. Reed,-0.10112627952857967,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305716,"Gary L. Davis, Jr.",-0.10112627952857967,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305717,Brittany C. Gray,-0.11156443615028346,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305718,James B. Kelley,-0.11156443615028346,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305719,Tristana Pace Treadway,-0.05201718122451582,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305720,Deborah A. Rittenhouse,-0.02436648981254855,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305721,Bryan W. Moeller,-0.02436648981254855,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305722,"A. M. ""Mel"" Sheridan, Jr.",-0.05688054726738764,-0.11115340796208077,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305723,Timothy M. Hodge,-0.043771176832780145,-0.13342352240654196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305724,James D. Schoenster,-0.043771176832780145,-0.13342352240654196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305725,D. Mike Goad,-0.04122258424124811,-0.12585949358763981,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305726,Horace Jefferson Scruggs III,-0.04122258424124811,-0.12585949358763981,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305727,Vince S. Donoghue,-0.02636671720149129,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305728,Kristen Andrews Foster,-0.061933594938617144,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305729,"Russell R. ""Rusty"" Carlton",-0.061933594938617144,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305730,Christina A. Ambrose,-0.05528782318564189,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305731,Jill C. Hall,-0.05528782318564189,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305732,"Pam S. ""Richards"" Floyd",-0.12269155145907408,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305733,Brenda J. Anderson-Diggs,-0.13506532550970396,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305734,Chris W. Hundley,-0.13506532550970396,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305735,"B. A. ""Penny"" Davis",-0.02719290242352501,-0.1312165559801478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305736,John C. Magruder,-0.048399670373374185,-0.14555731496981947,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305737,Ronnie G. Gill,-0.05469411958645229,-0.15421283495029192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305738,Paul E. Krizek,-0.018828047124614174,0.4154946042412191,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305739,Mark R. Bissoon,-0.058463394386540427,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305740,"Calvin B. Taylor, Sr.",-0.09016179375963011,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305741,Allison L. Sears,-0.08107007337241869,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305742,"George L. Spaulding, Jr.",-0.0944015637960179,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305743,Michael P. Hubbard,-0.0944015637960179,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305744,Jean R. Young,-0.0944015637960179,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305745,Shawn M. Kelley,-0.1276191213455234,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305746,Anthony A. Lippa III,-0.05305214312579029,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305747,Susan W. Minarchi,-0.05305214312579029,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305748,Tonya L. Edwards,-0.05305214312579029,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305749,Brittany E. Eisenbrown,-0.025181023614323825,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305750,Benjamin P. Heidt,-0.024847377477035457,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305751,Cary B. Bowen,-0.024847377477035457,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305752,Jowanda P. Rollins-Fells,-0.08944640533309849,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305753,Lydell L. Fortune,-0.1085721364504156,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305754,C. Scott Moser,-0.027489364647967675,-0.11938576778128325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305755,Jeffrey S. Black,-0.033362927246331116,-0.10355666840757875,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305756,"Clayton T. ""Clay"" Forehand",-0.05062990760554206,-0.0680150897087462,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305757,Reginald L. Underwood,-0.03589354400471728,-0.10878472793879934,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305758,Nancy L. Long,-0.03624944467052446,-0.11032767459743437,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305759,"Jeffery M. ""Jeff"" Sili",-0.038125675994749,-0.11133902949630038,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305760,"Floyd W. Thomas, Jr.",-0.042524315970614276,-0.1320077751044369,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
wv87cand2305761,Milton R. Bush,-0.042524315970614276,-0.1320077751044369,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019878624777173153,-78.6569,37.4316
